X,Y,X,Y,tld,domain,lat,lon,hex_id
-0.247013,51.559455,-0.2470130000,51.5594550000,london,poochboutique,51.5594550000,-0.2470130000,3040
-0.247013,51.559455,-0.2470130000,51.5594550000,london,smarterworkouts,51.5594550000,-0.2470130000,3040
-0.247013,51.559455,-0.2470130000,51.5594550000,london,zerocarbon,51.5594550000,-0.2470130000,3040
-0.053887,51.559388,-0.0538870000,51.5593880000,london,bassdub,51.5593880000,-0.0538870000,5114
0.076141,51.559371,0.0761410000,51.5593710000,london,4smeit,51.5593710000,0.0761410000,6526
0.076141,51.559371,0.0761410000,51.5593710000,london,4smbit,51.5593710000,0.0761410000,6526
-0.096636,51.559333,-0.0966360000,51.5593330000,london,reecethomaswatson,51.5593330000,-0.0966360000,4616
-0.096636,51.559333,-0.0966360000,51.5593330000,london,rtwlegal,51.5593330000,-0.0966360000,4616
-0.096636,51.559333,-0.0966360000,51.5593330000,london,rtwlaw,51.5593330000,-0.0966360000,4616
-0.178262,51.559325,-0.1782620000,51.5593250000,london,roaring,51.5593250000,-0.1782620000,3704
-0.070237,51.559289,-0.0702370000,51.5592890000,london,vivienneaustin,51.5592890000,-0.0702370000,4948
-0.178609,51.559286,-0.1786090000,51.5592860000,london,stopsmoking,51.5592860000,-0.1786090000,3704
0.125073,51.559259,0.1250730000,51.5592590000,london,khurana,51.5592590000,0.1250730000,7024
0.125073,51.559259,0.1250730000,51.5592590000,london,wedeliveranycar,51.5592590000,0.1250730000,7024
0.125073,51.559259,0.1250730000,51.5592590000,london,wedriveanycar,51.5592590000,0.1250730000,7024
0.125073,51.559259,0.1250730000,51.5592590000,london,thegourmetburgerforum,51.5592590000,0.1250730000,7024
-0.0623951,51.5592445,-0.0623951000,51.5592445000,london,hackneyathletic,51.5592445000,-0.0623951000,5032
-0.073458,51.559189,-0.0734580000,51.5591890000,london,ebonyfrancis,51.5591890000,-0.0734580000,4866
-0.063015,51.559152,-0.0630150000,51.5591520000,london,hackneystate,51.5591520000,-0.0630150000,5032
-0.337826,51.559095,-0.3378260000,51.5590950000,london,nightlifeguide,51.5590950000,-0.3378260000,2044
-0.113613,51.559059,-0.1136130000,51.5590590000,london,chesca,51.5590590000,-0.1136130000,4450
-0.162765,51.55903,-0.1627650000,51.5590300000,london,vo2max,51.5590300000,-0.1627650000,3952
-0.162765,51.55903,-0.1627650000,51.5590300000,london,psteach,51.5590300000,-0.1627650000,3952
-0.162765,51.55903,-0.1627650000,51.5590300000,london,pspe,51.5590300000,-0.1627650000,3952
-0.162765,51.55903,-0.1627650000,51.5590300000,london,psr,51.5590300000,-0.1627650000,3952
-0.162765,51.55903,-0.1627650000,51.5590300000,london,psrteach,51.5590300000,-0.1627650000,3952
-0.286269,51.559028,-0.2862690000,51.5590280000,london,ashutosh,51.5590280000,-0.2862690000,2542
0.100017,51.559027,0.1000170000,51.5590270000,london,powershell,51.5590270000,0.1000170000,6774
-0.145598,51.559011,-0.1455980000,51.5590110000,london,anka,51.5590110000,-0.1455980000,4118
-0.12494,51.559007,-0.1249400000,51.5590070000,london,theexitinterviews,51.5590070000,-0.1249400000,4368
-0.357521,51.559004,-0.3575210000,51.5590040000,london,ragu,51.5590040000,-0.3575210000,1794
-0.281452,51.558993,-0.2814520000,51.5589930000,london,brentborough,51.5589930000,-0.2814520000,2624
-0.281452,51.558993,-0.2814520000,51.5589930000,london,lbdigitalservices,51.5589930000,-0.2814520000,2624
-0.281452,51.558993,-0.2814520000,51.5589930000,london,brent-borough,51.5589930000,-0.2814520000,2624
-0.281452,51.558993,-0.2814520000,51.5589930000,london,brent-council,51.5589930000,-0.2814520000,2624
-0.281452,51.558993,-0.2814520000,51.5589930000,london,brentcouncil,51.5589930000,-0.2814520000,2624
-0.10232,51.558967,-0.1023200000,51.5589670000,london,thisnow,51.5589670000,-0.1023200000,4616
-0.142053,51.558928,-0.1420530000,51.5589280000,london,ambushwebdesign,51.5589280000,-0.1420530000,4118
-0.173402,51.558917,-0.1734020000,51.5589170000,london,thewellshampstead,51.5589170000,-0.1734020000,3786
-0.173402,51.558917,-0.1734020000,51.5589170000,london,thewells,51.5589170000,-0.1734020000,3786
-0.132649,51.55886,-0.1326490000,51.5588600000,london,collectivefarm,51.5588600000,-0.1326490000,4284
0.106905,51.558849,0.1069050000,51.5588490000,london,sharpphoto,51.5588490000,0.1069050000,6858
0.186094,51.558839,0.1860940000,51.5588390000,london,fitnessfirst,51.5588390000,0.1860940000,7770
-0.079533,51.558803,-0.0795330000,51.5588030000,london,healthmate,51.5588030000,-0.0795330000,4866
-0.176134,51.558771,-0.1761340000,51.5587710000,london,ourcottage,51.5587710000,-0.1761340000,3786
-0.1946,51.558759,-0.1946000000,51.5587590000,london,jjones,51.5587590000,-0.1946000000,3538
-0.376471,51.558755,-0.3764710000,51.5587550000,london,enrich,51.5587550000,-0.3764710000,1546
-0.116987,51.558745,-0.1169870000,51.5587450000,london,infrateach,51.5587450000,-0.1169870000,4450
-0.175616,51.558736,-0.1756160000,51.5587360000,london,thescotts,51.5587360000,-0.1756160000,3786
-0.269604,51.55872,-0.2696040000,51.5587200000,london,ppl,51.5587200000,-0.2696040000,2790
-0.269604,51.55872,-0.2696040000,51.5587200000,london,pallex,51.5587200000,-0.2696040000,2790
-0.104091,51.558717,-0.1040910000,51.5587170000,london,yogasportstraining,51.5587170000,-0.1040910000,4534
-0.104091,51.558717,-0.1040910000,51.5587170000,london,kridayoga,51.5587170000,-0.1040910000,4534
-0.104091,51.558717,-0.1040910000,51.5587170000,london,catherineearnshaw,51.5587170000,-0.1040910000,4534
-0.104091,51.558717,-0.1040910000,51.5587170000,london,sportsyoga,51.5587170000,-0.1040910000,4534
-0.104091,51.558717,-0.1040910000,51.5587170000,london,miayoga,51.5587170000,-0.1040910000,4534
0.009559,51.558678,0.0095590000,51.5586780000,london,nini,51.5586780000,0.0095590000,5778
-0.38601,51.558671,-0.3860100000,51.5586710000,london,moversreview,51.5586710000,-0.3860100000,1462
0.1983961,51.5586317,0.1983961000,51.5586317000,london,leaning,51.5586317000,0.1983961000,7854
-0.161988,51.558631,-0.1619880000,51.5586310000,london,caplan,51.5586310000,-0.1619880000,3952
-0.161988,51.558631,-0.1619880000,51.5586310000,london,easylifegroup,51.5586310000,-0.1619880000,3952
-0.141993,51.558622,-0.1419930000,51.5586220000,london,soundhouse,51.5586220000,-0.1419930000,4118
-0.0729862,51.5586192,-0.0729862000,51.5586192000,london,sastrainingandrecruitment,51.5586192000,-0.0729862000,4866
-0.1048129,51.5586142,-0.1048129000,51.5586142000,london,miasportsyoga,51.5586142000,-0.1048129000,4534
-0.129039,51.558605,-0.1290390000,51.5586050000,london,slowmedicine,51.5586050000,-0.1290390000,4284
-0.192214,51.558552,-0.1922140000,51.5585520000,london,221bbakerstreet,51.5585520000,-0.1922140000,3620
-0.059982,51.558544,-0.0599820000,51.5585440000,london,phloxbooks,51.5585440000,-0.0599820000,5032
-0.197639,51.558518,-0.1976390000,51.5585180000,london,goyonda,51.5585180000,-0.1976390000,3538
-0.197639,51.558518,-0.1976390000,51.5585180000,london,yonda,51.5585180000,-0.1976390000,3538
0.0701388,51.5584986,0.0701388000,51.5584986000,london,europeanmanpowerlimited,51.5584986000,0.0701388000,6442
-0.086861588,51.55848312,-0.0868615880,51.5584831200,london,zerofee,51.5584831200,-0.0868615880,4782
-0.086861,51.558482,-0.0868610000,51.5584820000,london,alexparty,51.5584820000,-0.0868610000,4782
-0.346259,51.558459,-0.3462590000,51.5584590000,london,haversack,51.5584590000,-0.3462590000,1878
-0.3353068,51.5584528,-0.3353068000,51.5584528000,london,jcoffey,51.5584528000,-0.3353068000,2044
-0.1203733,51.5584387,-0.1203733000,51.5584387000,london,theautorex,51.5584387000,-0.1203733000,4368
-0.103526,51.558429,-0.1035260000,51.5584290000,london,lookingforted,51.5584290000,-0.1035260000,4534
-0.103526,51.558429,-0.1035260000,51.5584290000,london,icecreammachines,51.5584290000,-0.1035260000,4534
-0.103526,51.558429,-0.1035260000,51.5584290000,london,claphamcommon,51.5584290000,-0.1035260000,4534
-0.103526,51.558429,-0.1035260000,51.5584290000,london,mcfadden,51.5584290000,-0.1035260000,4534
-0.103526,51.558429,-0.1035260000,51.5584290000,london,carpigiani,51.5584290000,-0.1035260000,4534
-0.1910748,51.5584234,-0.1910748000,51.5584234000,london,sherlockholmes,51.5584234000,-0.1910748000,3620
-0.438687,51.558421,-0.4386870000,51.5584210000,london,808tech,51.5584210000,-0.4386870000,882
-0.067692,51.558384,-0.0676920000,51.5583840000,london,herbertandco,51.5583840000,-0.0676920000,4948
-0.177537,51.558325,-0.1775370000,51.5583250000,london,homeemail,51.5583250000,-0.1775370000,3786
-0.068243,51.558321,-0.0682430000,51.5583210000,london,guybuchan,51.5583210000,-0.0682430000,4948
-0.068243,51.558321,-0.0682430000,51.5583210000,london,bold,51.5583210000,-0.0682430000,4948
-0.068243,51.558321,-0.0682430000,51.5583210000,london,integrate,51.5583210000,-0.0682430000,4948
-0.068243,51.558321,-0.0682430000,51.5583210000,london,styleforecast,51.5583210000,-0.0682430000,4948
-0.135038,51.558295,-0.1350380000,51.5582950000,london,codingschool,51.5582950000,-0.1350380000,4202
-0.178476,51.558294,-0.1784760000,51.5582940000,london,cattogallery,51.5582940000,-0.1784760000,3786
-0.135573,51.558286,-0.1355730000,51.5582860000,london,jennylessin,51.5582860000,-0.1355730000,4202
-0.135573,51.558286,-0.1355730000,51.5582860000,london,bluebellbelt,51.5582860000,-0.1355730000,4202
-0.135573,51.558286,-0.1355730000,51.5582860000,london,natkastudio,51.5582860000,-0.1355730000,4202
-0.143061,51.558252,-0.1430610000,51.5582520000,london,b-r,51.5582520000,-0.1430610000,4118
-0.249094,51.558245,-0.2490940000,51.5582450000,london,galaxkey,51.5582450000,-0.2490940000,2956
0.007592,51.558226,0.0075920000,51.5582260000,london,nlfa,51.5582260000,0.0075920000,5778
-0.251475,51.558218,-0.2514750000,51.5582180000,london,propertymanagers,51.5582180000,-0.2514750000,2956
0.01277,51.5582,0.0127700000,51.5582000000,london,healthsolutions,51.5582000000,0.0127700000,5862
-0.192329,51.558194,-0.1923290000,51.5581940000,london,westheath,51.5581940000,-0.1923290000,3620
-0.1318753,51.5581627,-0.1318753000,51.5581627000,london,wireworks,51.5581627000,-0.1318753000,4284
-0.121933,51.558095,-0.1219330000,51.5580950000,london,kivancsezen,51.5580950000,-0.1219330000,4368
0.07236,51.55808,0.0723600000,51.5580800000,london,mahinnrimsha,51.5580800000,0.0723600000,6442
-0.456775,51.558076,-0.4567750000,51.5580760000,london,thamespurewater,51.5580760000,-0.4567750000,716
-0.285093,51.558076,-0.2850930000,51.5580760000,london,bzap,51.5580760000,-0.2850930000,2624
-0.285093,51.558076,-0.2850930000,51.5580760000,london,benio,51.5580760000,-0.2850930000,2624
-0.285093,51.558076,-0.2850930000,51.5580760000,london,urbanbase,51.5580760000,-0.2850930000,2624
-0.285093,51.558076,-0.2850930000,51.5580760000,london,naala,51.5580760000,-0.2850930000,2624
-0.054146,51.558052,-0.0541460000,51.5580520000,london,andynash,51.5580520000,-0.0541460000,5114
-0.175486,51.558032,-0.1754860000,51.5580320000,london,retinaconsultants,51.5580320000,-0.1754860000,3786
-0.120277,51.558024,-0.1202770000,51.5580240000,london,battencarpetsandwoodflooring,51.5580240000,-0.1202770000,4368
-0.31982,51.5580123,-0.3198200000,51.5580123000,london,akasha,51.5580123000,-0.3198200000,2210
-0.31982,51.5580123,-0.3198200000,51.5580123000,london,rama,51.5580123000,-0.3198200000,2210
0.0068439,51.5580071,0.0068439000,51.5580071000,london,learningforlife,51.5580071000,0.0068439000,5778
-0.102248,51.557941,-0.1022480000,51.5579410000,london,gunners,51.5579410000,-0.1022480000,4616
-0.102248,51.557941,-0.1022480000,51.5579410000,london,arsenalpumaswerve,51.5579410000,-0.1022480000,4616
-0.102248,51.557941,-0.1022480000,51.5579410000,london,arsenal,51.5579410000,-0.1022480000,4616
-0.085961,51.557937,-0.0859610000,51.5579370000,london,smartrooms,51.5579370000,-0.0859610000,4782
-0.300001,51.557924,-0.3000010000,51.5579240000,london,vgl,51.5579240000,-0.3000010000,2458
0.071602,51.557895,0.0716020000,51.5578950000,london,g3security,51.5578950000,0.0716020000,6442
-0.1266504,51.5578789,-0.1266504000,51.5578789000,london,hazelbrands,51.5578789000,-0.1266504000,4284
-0.072837,51.557848,-0.0728370000,51.5578480000,london,manafa,51.5578480000,-0.0728370000,4948
0.0170257,51.5578429,0.0170257000,51.5578429000,london,laminatefitter,51.5578429000,0.0170257000,5862
-0.163146,51.557813,-0.1631460000,51.5578130000,london,metime,51.5578130000,-0.1631460000,3952
-0.083818,51.557776,-0.0838180000,51.5577760000,london,trauma-therapy,51.5577760000,-0.0838180000,4782
-0.083818,51.557776,-0.0838180000,51.5577760000,london,psychotherapycentralnorth,51.5577760000,-0.0838180000,4782
-0.33887,51.55777,-0.3388700000,51.5577700000,london,postgradpad,51.5577700000,-0.3388700000,1960
-0.009076,51.557754,-0.0090760000,51.5577540000,london,i-netix,51.5577540000,-0.0090760000,5612
-0.009076,51.557754,-0.0090760000,51.5577540000,london,yjp,51.5577540000,-0.0090760000,5612
-0.0800856,51.5577239,-0.0800856000,51.5577239000,london,sultan,51.5577239000,-0.0800856000,4782
-0.185931,51.557664,-0.1859310000,51.5576640000,london,alexandertechniqueworkshops,51.5576640000,-0.1859310000,3620
-0.269255,51.557663,-0.2692550000,51.5576630000,london,irishdanceshop,51.5576630000,-0.2692550000,2790
-0.269255,51.557663,-0.2692550000,51.5576630000,london,wideshoes,51.5576630000,-0.2692550000,2790
-0.308363,51.557658,-0.3083630000,51.5576580000,london,streetfooddeli,51.5576580000,-0.3083630000,2292
-0.135743,51.557641,-0.1357430000,51.5576410000,london,slinging,51.5576410000,-0.1357430000,4202
-0.346261,51.557632,-0.3462610000,51.5576320000,london,buymycar,51.5576320000,-0.3462610000,1960
-0.346261,51.557632,-0.3462610000,51.5576320000,london,sellmycar,51.5576320000,-0.3462610000,1960
-0.346261,51.557632,-0.3462610000,51.5576320000,london,re-solution,51.5576320000,-0.3462610000,1960
-0.383652836,51.557621,-0.3836528360,51.5576210000,london,printerpix,51.5576210000,-0.3836528360,1462
-0.383652836,51.557621,-0.3836528360,51.5576210000,london,999inks,51.5576210000,-0.3836528360,1462
-0.383652836,51.557621,-0.3836528360,51.5576210000,london,smileplay,51.5576210000,-0.3836528360,1462
-0.383652836,51.557621,-0.3836528360,51.5576210000,london,printerinks,51.5576210000,-0.3836528360,1462
-0.383652836,51.557621,-0.3836528360,51.5576210000,london,syncoms,51.5576210000,-0.3836528360,1462
-0.048235,51.557621,-0.0482350000,51.5576210000,london,lundun,51.5576210000,-0.0482350000,5197
-0.193291,51.557588,-0.1932910000,51.5575880000,london,art-icon,51.5575880000,-0.1932910000,3620
0.189813,51.557574,0.1898130000,51.5575740000,london,hiki,51.5575740000,0.1898130000,7770
0.189813,51.557574,0.1898130000,51.5575740000,london,cloudylimes,51.5575740000,0.1898130000,7770
-0.128403,51.557569,-0.1284030000,51.5575690000,london,hazel,51.5575690000,-0.1284030000,4284
-0.128403,51.557569,-0.1284030000,51.5575690000,london,skyrider,51.5575690000,-0.1284030000,4284
-0.105092,51.557546,-0.1050920000,51.5575460000,london,johnnylay,51.5575460000,-0.1050920000,4533
-0.0091306,51.5575201,-0.0091306000,51.5575201000,london,simplysmoothies,51.5575201000,-0.0091306000,5612
-0.160592,51.557476,-0.1605920000,51.5574760000,london,joecohen,51.5574760000,-0.1605920000,3952
-0.160592,51.557476,-0.1605920000,51.5574760000,london,cohenfamily,51.5574760000,-0.1605920000,3952
-0.333557,51.55747,-0.3335570000,51.5574700000,london,platinumaccountants,51.5574700000,-0.3335570000,2044
-0.133543,51.557462,-0.1335430000,51.5574620000,london,digitallgardens,51.5574620000,-0.1335430000,4284
-0.285263,51.557404,-0.2852630000,51.5574040000,london,refresh,51.5574040000,-0.2852630000,2624
-0.182496,51.557341,-0.1824960000,51.5573410000,london,pdmanagement,51.5573410000,-0.1824960000,3703
-0.1782802,51.5573275,-0.1782802000,51.5573275000,london,vapeemporium,51.5573275000,-0.1782802000,3786
-0.1782802,51.5573275,-0.1782802000,51.5573275000,london,vapeluxury,51.5573275000,-0.1782802000,3786
-0.1782802,51.5573275,-0.1782802000,51.5573275000,london,villagenews,51.5573275000,-0.1782802000,3786
-0.1782802,51.5573275,-0.1782802000,51.5573275000,london,madlillies,51.5573275000,-0.1782802000,3786
0.071111,51.557257,0.0711110000,51.5572570000,london,courierinsurance,51.5572570000,0.0711110000,6442
0.071111,51.557257,0.0711110000,51.5572570000,london,fleetinsurance,51.5572570000,0.0711110000,6442
0.071111,51.557257,0.0711110000,51.5572570000,london,vaninsurance,51.5572570000,0.0711110000,6442
-0.090851,51.557252,-0.0908510000,51.5572520000,london,banktechnologyconsultant,51.5572520000,-0.0908510000,4699
0.09617,51.557252,0.0961700000,51.5572520000,london,victorie,51.5572520000,0.0961700000,6774
-0.325069,51.557241,-0.3250690000,51.5572410000,london,premierpalletised,51.5572410000,-0.3250690000,2126
-0.325069,51.557241,-0.3250690000,51.5572410000,london,premierfleet,51.5572410000,-0.3250690000,2126
-0.132153,51.557233,-0.1321530000,51.5572330000,london,wheretheartis,51.5572330000,-0.1321530000,4284
-0.402636,51.557226,-0.4026360000,51.5572260000,london,hornbill,51.5572260000,-0.4026360000,1296
0.018928,51.557195,0.0189280000,51.5571950000,london,9teen7eventy8ight,51.5571950000,0.0189280000,5944
-0.144187,51.557182,-0.1441870000,51.5571820000,london,greenenergy,51.5571820000,-0.1441870000,4118
-0.144187,51.557182,-0.1441870000,51.5571820000,london,wheretostay,51.5571820000,-0.1441870000,4118
-0.144187,51.557182,-0.1441870000,51.5571820000,london,electricchargepoint,51.5571820000,-0.1441870000,4118
-0.081911,51.557142,-0.0819110000,51.5571420000,london,lovelocal,51.5571420000,-0.0819110000,4782
-0.0814244,51.5571241,-0.0814244000,51.5571241000,london,kinchdesigns,51.5571241000,-0.0814244000,4782
-0.177672,51.557122,-0.1776720000,51.5571220000,london,soulrevolver,51.5571220000,-0.1776720000,3786
-0.217516,51.557113,-0.2175160000,51.5571130000,london,bensonsmaps,51.5571130000,-0.2175160000,3288
-0.055298,51.557082,-0.0552980000,51.5570820000,london,stillsquirrel,51.5570820000,-0.0552980000,5114
-0.055298,51.557082,-0.0552980000,51.5570820000,london,peterhodges,51.5570820000,-0.0552980000,5114
-0.055298,51.557082,-0.0552980000,51.5570820000,london,lauramarks,51.5570820000,-0.0552980000,5114
-0.175899,51.557067,-0.1758990000,51.5570670000,london,breathein,51.5570670000,-0.1758990000,3786
-0.214518,51.55705,-0.2145180000,51.5570500000,london,jaksmayfair,51.5570500000,-0.2145180000,3371
-0.214518,51.55705,-0.2145180000,51.5570500000,london,jaks,51.5570500000,-0.2145180000,3371
-0.113797337,51.5570488,-0.1137973370,51.5570488000,london,blackshadow,51.5570488000,-0.1137973370,4450
-0.113797,51.557048,-0.1137970000,51.5570480000,london,3dtrinity,51.5570480000,-0.1137970000,4450
-0.113797,51.557048,-0.1137970000,51.5570480000,london,hot3d,51.5570480000,-0.1137970000,4450
-0.113797,51.557048,-0.1137970000,51.5570480000,london,my3d,51.5570480000,-0.1137970000,4450
-0.289446,51.557024,-0.2894460000,51.5570240000,london,concretestairs,51.5570240000,-0.2894460000,2541
-0.289446,51.557024,-0.2894460000,51.5570240000,london,concreteworktops,51.5570240000,-0.2894460000,2541
0.150517,51.557015,0.1505170000,51.5570150000,london,ramadan,51.5570150000,0.1505170000,7355
-0.335682,51.556979,-0.3356820000,51.5569790000,london,flowerland,51.5569790000,-0.3356820000,2044
-0.400352,51.556943,-0.4003520000,51.5569430000,london,paulsboutique,51.5569430000,-0.4003520000,1296
-0.400352,51.556943,-0.4003520000,51.5569430000,london,theofficeworks,51.5569430000,-0.4003520000,1296
-0.096505,51.556939,-0.0965050000,51.5569390000,london,acousticfoam,51.5569390000,-0.0965050000,4616
-0.096505,51.556939,-0.0965050000,51.5569390000,london,londonfoam,51.5569390000,-0.0965050000,4616
-0.09650515,51.55693817,-0.0965051500,51.5569381700,london,foam,51.5569381700,-0.0965051500,4616
-0.079194,51.556927,-0.0791940000,51.5569270000,london,missfit,51.5569270000,-0.0791940000,4865
-0.0464694,51.5569017,-0.0464694000,51.5569017000,london,macbook-repair,51.5569017000,-0.0464694000,5197
-0.0464694,51.5569017,-0.0464694000,51.5569017000,london,macbookrepair,51.5569017000,-0.0464694000,5197
-0.149392,51.556877,-0.1493920000,51.5568770000,london,facereflexology,51.5568770000,-0.1493920000,4035
-0.136828,51.556858,-0.1368280000,51.5568580000,london,fatimids,51.5568580000,-0.1368280000,4201
-0.136828,51.556858,-0.1368280000,51.5568580000,london,ismailis,51.5568580000,-0.1368280000,4201
-0.176977,51.556814,-0.1769770000,51.5568140000,london,helengarlick,51.5568140000,-0.1769770000,3786
-0.078796,51.556777,-0.0787960000,51.5567770000,london,hellohub,51.5567770000,-0.0787960000,4865
-0.171959,51.556772,-0.1719590000,51.5567720000,london,notarycityof,51.5567720000,-0.1719590000,3786
-0.19266,51.556769,-0.1926600000,51.5567690000,london,jagtiani,51.5567690000,-0.1926600000,3620
-0.170582,51.5567346,-0.1705820000,51.5567346000,london,arunsingh,51.5567346000,-0.1705820000,3786
-0.070143,51.556733,-0.0701430000,51.5567330000,london,cognitivetherapy,51.5567330000,-0.0701430000,4948
-0.070143,51.556733,-0.0701430000,51.5567330000,london,christopherwhiteley,51.5567330000,-0.0701430000,4948
-0.070143,51.556733,-0.0701430000,51.5567330000,london,gaytherapy,51.5567330000,-0.0701430000,4948
-0.0044167,51.5567222,-0.0044167000,51.5567222000,london,functionaltherapies,51.5567222000,-0.0044167000,5612
-0.0954216,51.5567199,-0.0954216000,51.5567199000,london,soundproofingfoam,51.5567199000,-0.0954216000,4616
-0.0954216,51.5567199,-0.0954216000,51.5567199000,london,cutfoam,51.5567199000,-0.0954216000,4616
0.010078,51.556708,0.0100780000,51.5567080000,london,bookahospitalitystaff,51.5567080000,0.0100780000,5778
0.010078,51.556708,0.0100780000,51.5567080000,london,bookakitchenstaff,51.5567080000,0.0100780000,5778
-0.308111,51.556692,-0.3081110000,51.5566920000,london,chemistrylessons,51.5566920000,-0.3081110000,2292
-0.227473,51.556671,-0.2274730000,51.5566710000,london,londonclaremontclinic,51.5566710000,-0.2274730000,3205
-0.224501,51.556671,-0.2245010000,51.5566710000,london,reilly,51.5566710000,-0.2245010000,3288
-0.177575,51.556653,-0.1775750000,51.5566530000,london,bubblesandlight,51.5566530000,-0.1775750000,3786
-0.299139,51.556652,-0.2991390000,51.5566520000,london,spyshop,51.5566520000,-0.2991390000,2458
-0.123421,51.556635,-0.1234210000,51.5566350000,london,tidoo,51.5566350000,-0.1234210000,4367
-0.113021,51.556631,-0.1130210000,51.5566310000,london,spiralcentre,51.5566310000,-0.1130210000,4450
-0.113021,51.556631,-0.1130210000,51.5566310000,london,ft-decor,51.5566310000,-0.1130210000,4450
-0.361401,51.556621,-0.3614010000,51.5566210000,london,doit4me,51.5566210000,-0.3614010000,1794
-0.101784,51.556611,-0.1017840000,51.5566110000,london,fleurdefleur,51.5566110000,-0.1017840000,4616
-0.304134,51.556554,-0.3041340000,51.5565540000,london,theoutlook,51.5565540000,-0.3041340000,2375
-0.304134,51.556554,-0.3041340000,51.5565540000,london,tesco,51.5565540000,-0.3041340000,2375
-0.304134,51.556554,-0.3041340000,51.5565540000,london,financialservices,51.5565540000,-0.3041340000,2375
-0.304134,51.556554,-0.3041340000,51.5565540000,london,exchangerate,51.5565540000,-0.3041340000,2375
-0.304134,51.556554,-0.3041340000,51.5565540000,london,healthinsurance,51.5565540000,-0.3041340000,2375
-0.304134,51.556554,-0.3041340000,51.5565540000,london,bankaccount,51.5565540000,-0.3041340000,2375
-0.304134,51.556554,-0.3041340000,51.5565540000,london,stockmarket,51.5565540000,-0.3041340000,2375
-0.304134,51.556554,-0.3041340000,51.5565540000,london,stocks,51.5565540000,-0.3041340000,2375
-0.304134,51.556554,-0.3041340000,51.5565540000,london,savings,51.5565540000,-0.3041340000,2375
-0.306068,51.556546,-0.3060680000,51.5565460000,london,accountantcentral,51.5565460000,-0.3060680000,2375
-0.306068,51.556546,-0.3060680000,51.5565460000,london,charteredaccounts,51.5565460000,-0.3060680000,2375
-0.175762,51.556544,-0.1757620000,51.5565440000,london,hipandkneesurgery,51.5565440000,-0.1757620000,3786
-0.175762,51.556544,-0.1757620000,51.5565440000,london,kneeandhipsurgery,51.5565440000,-0.1757620000,3786
-0.175762,51.556544,-0.1757620000,51.5565440000,london,kneesurgery,51.5565440000,-0.1757620000,3786
-0.455024,51.556533,-0.4550240000,51.5565330000,london,virtualbench,51.5565330000,-0.4550240000,716
-0.099668,51.556487,-0.0996680000,51.5564870000,london,webuiltthiscity,51.5564870000,-0.0996680000,4616
-0.0130538,51.5564715,-0.0130538000,51.5564715000,london,tig2themusicindustry,51.5564715000,-0.0130538000,5529
-0.10404,51.556468,-0.1040400000,51.5564680000,london,flourandice,51.5564680000,-0.1040400000,4533
-0.247503,51.556468,-0.2475030000,51.5564680000,london,placethatlabel,51.5564680000,-0.2475030000,2956
-0.247503,51.556468,-0.2475030000,51.5564680000,london,akhtar,51.5564680000,-0.2475030000,2956
-0.247503,51.556468,-0.2475030000,51.5564680000,london,placethatface,51.5564680000,-0.2475030000,2956
-0.247503,51.556468,-0.2475030000,51.5564680000,london,akhan,51.5564680000,-0.2475030000,2956
-0.247503,51.556468,-0.2475030000,51.5564680000,london,footballer,51.5564680000,-0.2475030000,2956
-0.247503,51.556468,-0.2475030000,51.5564680000,london,akhtarkhan,51.5564680000,-0.2475030000,2956
-0.247503,51.556468,-0.2475030000,51.5564680000,london,arttoartist,51.5564680000,-0.2475030000,2956
-0.247503,51.556468,-0.2475030000,51.5564680000,london,asianfootballer,51.5564680000,-0.2475030000,2956
-0.131451,51.556422,-0.1314510000,51.5564220000,london,valpumfrey,51.5564220000,-0.1314510000,4284
-0.284925,51.556419,-0.2849250000,51.5564190000,london,surfdome,51.5564190000,-0.2849250000,2624
-0.34655,51.556413,-0.3465500000,51.5564130000,london,onestopshop4u,51.5564130000,-0.3465500000,1960
-0.227917,51.556381,-0.2279170000,51.5563810000,london,konjo,51.5563810000,-0.2279170000,3205
-0.196051,51.556372,-0.1960510000,51.5563720000,london,greywolf,51.5563720000,-0.1960510000,3537
-0.112744,51.556338,-0.1127440000,51.5563380000,london,whattodo,51.5563380000,-0.1127440000,4450
-0.112744,51.556338,-0.1127440000,51.5563380000,london,rooftopbars,51.5563380000,-0.1127440000,4450
-0.112744,51.556338,-0.1127440000,51.5563380000,london,zaparchitects,51.5563380000,-0.1127440000,4450
-0.074228,51.556324,-0.0742280000,51.5563240000,london,airbnbmanagement,51.5563240000,-0.0742280000,4865
-0.379299,51.556312,-0.3792990000,51.5563120000,london,text,51.5563120000,-0.3792990000,1545
-0.379299,51.556312,-0.3792990000,51.5563120000,london,corporate,51.5563120000,-0.3792990000,1545
0.163654,51.556279,0.1636540000,51.5562790000,london,robthebuilder,51.5562790000,0.1636540000,7521
-0.12527,51.556242,-0.1252700000,51.5562420000,london,petportraits,51.5562420000,-0.1252700000,4367
-0.073858,51.556201,-0.0738580000,51.5562010000,london,celebratingcommunity,51.5562010000,-0.0738580000,4865
-0.172386,51.556194,-0.1723860000,51.5561940000,london,medicaldermatologist,51.5561940000,-0.1723860000,3786
-0.139193,51.556185,-0.1391930000,51.5561850000,london,aidangray,51.5561850000,-0.1391930000,4201
-0.139193,51.556185,-0.1391930000,51.5561850000,london,sianberry,51.5561850000,-0.1391930000,4201
